CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15000411,656,Spain,Female,30,0,0.0,3,1,0,44053.85,1
15000412,714,Spain,Male,41,0,0.0,1,1,1,171823.27,0
15000413,501,Germany,Male,32,9,53099.74,3,0,0,180309.96,0
15000414,582,Germany,Female,36,4,0.0,2,1,1,127743.79,1
15000415,684,France,Female,39,6,81712.04,2,1,1,184510.78,0
15000416,452,France,Female,37,3,111763.22,1,1,1,69747.64,1
15000417,673,France,Male,45,9,84082.69,3,1,1,63752.99,0
15000418,613,Germany,Male,42,4,65773.9,2,0,0,170977.29,0
15000419,654,Spain,Female,22,9,116576.64,2,0,1,56175.06,0
15000420,581,Spain,Male,24,2,129931.82,1,0,0,173245.93,0
15000421,700,Spain,Male,34,1,173990.72,1,1,1,47676.33,0
15000422,751,France,Female,56,1,0.0,2,1,0,138990.64,0
15000423,721,France,Male,29,4,0.0,1,0,1,163679.12,0
15000424,718,France,Female,35,3,109221.85,1,1,0,173620.6,0
15000425,704,Germany,Female,32,1,0.0,1,1,0,193023.94,0
15000426,648,France,Male,32,4,48742.2,1,1,0,60087.12,0
15000427,607,Spain,Female,39,9,0.0,2,1,1,108839.25,0
15000428,738,France,Male,52,8,0.0,2,0,1,191297.58,0
15000429,565,France,Female,42,7,90426.55,1,1,1,2069.65,0
15000430,698,France,Male,29,8,0.0,2,0,1,123063.75,0
15000431,695,Spain,Male,65,8,0.0,2,1,0,29919.75,1
15000432,549,Germany,Female,38,7,0.0,2,1,1,88055.05,0
15000433,559,France,Male,32,8,77393.0,2,1,1,16821.14,0
15000434,698,France,Female,52,3,0.0,1,1,0,67289.06,1
15000435,670,Germany,Male,33,7,0.0,3,1,0,138330.15,1
15000436,684,France,Male,54,1,0.0,2,1,0,162334.3,0
15000437,629,Spain,Male,29,8,79296.63,1,1,0,112261.45,0
15000438,797,Germany,Male,52,8,86398.52,2,1,0,87247.84,0
15000439,706,France,Male,40,10,0.0,1,1,1,68515.05,0
15000440,779,France,Female,50,2,109202.09,2,1,0,181379.48,1
15000441,624,Spain,Female,57,5,87471.54,1,1,1,39520.29,1
15000442,745,France,Female,26,6,28404.75,2,0,0,136829.02,0
15000443,619,France,Female,50,2,0.0,1,1,1,28168.61,0
15000444,618,Spain,Male,23,4,0.0,1,1,0,179930.7,0
15000445,532,Spain,Female,27,0,106790.03,1,0,1,57081.06,0
15000446,693,Spain,Male,29,10,107041.81,1,1,0,74268.95,0
15000447,551,Spain,Female,43,2,0.0,1,1,0,36641.09,1
15000448,590,France,Male,38,7,0.0,1,1,1,186822.34,0
15000449,520,France,Female,36,2,93181.8,2,1,0,177544.41,0
15000450,467,Spain,Female,39,7,0.0,1,1,1,94658.82,0
15000451,642,Germany,Female,43,8,73066.84,1,1,1,6035.98,0
15000452,581,France,Female,44,5,109801.05,1,1,0,180908.37,0
15000453,681,Spain,Female,48,6,0.0,1,0,0,192524.72,0
15000454,645,France,Female,56,5,0.0,4,1,0,14007.35,0
15000455,750,France,Male,37,7,53615.86,1,0,1,121748.31,0
15000456,834,France,Male,32,6,130563.74,1,1,0,191165.88,0
15000457,760,France,Male,44,9,0.0,1,0,1,139303.62,0
15000458,652,France,Male,26,0,61955.91,3,1,1,103245.35,0
15000459,714,France,Male,31,2,129099.8,1,1,1,68418.15,0
15000460,776,France,Male,47,2,0.0,1,1,0,148010.76,1
15000461,601,Germany,Male,36,2,79199.64,4,1,1,197534.19,0
15000462,735,Germany,Female,25,3,0.0,2,1,0,127849.32,0
15000463,775,Germany,Female,23,0,133288.18,2,1,0,100955.31,0
15000464,657,Spain,Male,38,10,44313.11,4,1,1,33584.23,0
15000465,694,France,Male,49,1,0.0,2,1,0,172247.66,1
15000466,846,France,Male,49,4,59454.68,1,1,0,76766.93,0
15000467,589,Spain,Male,39,10,125095.44,1,0,0,153878.15,0
15000468,624,France,Female,58,5,0.0,2,1,1,69564.66,0
15000469,703,Spain,Male,36,8,76913.89,1,0,1,24178.4,0
15000470,564,France,Female,36,1,45665.99,1,1,0,133742.36,1
15000471,642,Spain,Female,18,8,0.0,2,1,0,109141.67,0
15000472,532,France,Female,33,6,0.0,2,1,0,30164.48,0
15000473,468,Spain,Male,46,8,0.0,1,0,1,165902.54,0
15000474,673,Germany,Female,53,3,0.0,2,1,0,60518.42,1
15000475,522,Spain,Male,29,6,150487.71,3,1,1,88580.75,0
15000476,561,France,Male,42,0,186366.66,1,0,1,99348.77,0
15000477,748,Germany,Male,48,7,0.0,1,1,1,49283.48,0
15000478,666,Spain,Male,38,6,99015.98,2,1,1,100415.68,0
15000479,646,Germany,Male,18,6,0.0,1,1,0,13565.28,0
15000480,614,Germany,Male,40,1,0.0,2,1,0,37407.26,1
15000481,797,Germany,Female,45,9,125208.65,2,1,0,55148.08,1
15000482,850,France,Female,28,8,112280.43,2,0,1,71870.77,0
15000483,708,Germany,Male,35,10,203189.02,1,0,0,49777.9,0
15000484,397,Germany,Male,26,7,0.0,1,1,1,94157.02,1
15000485,646,Spain,Female,18,0,126548.36,1,1,1,131839.74,0
15000486,548,France,Male,48,10,0.0,1,1,1,69058.88,0
15000487,606,France,Female,37,0,111874.14,1,1,0,7492.58,0
15000488,696,Spain,Female,53,4,88686.33,1,0,1,126753.45,0
15000489,660,Spain,Male,46,1,0.0,1,1,1,175962.53,0
15000490,518,France,Male,34,0,112729.43,1,1,1,24919.66,0
15000491,583,Germany,Male,37,9,0.0,2,1,0,37028.86,0
15000492,760,France,Male,43,10,0.0,1,1,1,5933.3,0
15000493,802,France,Male,47,7,0.0,1,1,1,43709.34,0
15000494,781,France,Female,41,3,58124.08,2,1,1,59144.03,0
15000495,520,France,Male,49,1,108758.11,2,1,1,91199.33,0
15000496,616,Germany,Male,35,4,110836.17,3,1,1,139929.85,0
15000497,580,France,Female,28,10,0.0,2,0,1,86584.7,0
15000498,713,Spain,Male,37,5,32345.04,2,1,1,72978.71,0
15000499,621,Spain,Male,40,7,76075.38,1,1,0,136753.67,1
15000500,552,Germany,Male,25,6,0.0,1,1,0,128991.99,0
15000501,792,Germany,Male,24,6,109431.44,1,1,0,84799.02,0
15000502,594,France,Female,42,0,0.0,1,1,1,67735.03,0
15000503,747,Spain,Male,33,2,105972.58,1,1,0,75979.7,0
15000504,591,Germany,Female,36,2,94353.33,2,1,1,80961.06,1
15000505,725,France,Male,34,6,84082.22,2,1,0,17961.08,0
15000506,618,Spain,Male,53,1,0.0,2,1,1,36366.69,1
15000507,550,Spain,Male,50,9,0.0,1,1,1,131293.98,1
15000508,760,Spain,Female,25,6,0.0,1,0,1,186261.84,0
15000509,582,Germany,Male,32,8,40023.92,2,1,1,16898.22,0
15000510,660,Germany,Male,46,0,107793.62,2,1,0,24201.02,0
15000511,525,France,Female,44,1,150288.75,1,0,1,19733.82,0
15000512,517,Spain,Male,37,10,0.0,1,1,0,51069.07,0
15000513,797,Spain,Male,26,5,0.0,1,1,0,158517.78,0
15000514,663,France,Female,31,1,196240.48,1,1,0,167181.14,1
15000515,639,France,Male,32,1,67586.28,2,0,0,178362.23,0
15000516,609,France,Female,40,4,75666.58,1,0,1,156804.13,0
15000517,575,Spain,Male,55,6,107536.35,1,1,1,91776.92,0
15000518,705,Spain,Female,31,3,0.0,2,0,0,113681.88,0
15000519,786,France,Female,27,5,0.0,2,1,1,136969.64,0
15000520,728,Germany,Male,36,2,0.0,2,0,1,49540.65,0
15000521,708,France,Female,48,3,138320.76,1,1,1,109029.22,0
15000522,619,Spain,Female,23,3,0.0,1,0,1,102952.33,0
15000523,710,Spain,Male,52,3,110337.69,3,1,1,153353.47,0
15000524,837,Spain,Male,36,0,0.0,2,0,0,46853.58,0
15000525,624,France,Female,30,3,73524.95,2,1,0,184027.12,0
15000526,684,France,Female,21,3,99464.38,2,1,0,77379.74,0
15000527,780,France,Male,45,5,123212.75,1,1,1,98824.45,0
15000528,837,France,Female,36,8,47818.4,3,1,1,67016.32,0
15000529,663,Spain,Male,39,9,73107.79,2,1,0,23118.13,0
15000530,731,Spain,Female,28,5,0.0,2,1,0,35526.97,1
15000531,625,Spain,Female,34,5,126461.28,2,1,1,198052.01,1
15000532,681,Spain,Female,33,6,0.0,2,1,0,69968.47,1
15000533,626,Germany,Male,36,6,122490.63,2,1,1,23114.97,0
15000534,762,Spain,Female,31,0,168542.78,1,0,1,89053.85,1
15000535,810,Spain,Male,22,7,0.0,2,0,1,27461.04,0
15000536,534,Spain,Male,65,0,56633.68,2,1,1,122983.37,1
15000537,639,France,Male,24,8,59144.35,1,1,1,4834.9,0
15000538,598,France,Female,39,3,0.0,2,0,0,112106.32,0
15000539,619,France,Male,20,8,0.0,3,1,0,137353.7,0
15000540,626,Spain,Male,18,7,0.0,1,0,0,16153.74,0
15000541,566,Germany,Female,38,8,0.0,2,1,0,29593.58,0
15000542,676,France,Female,39,5,0.0,1,1,0,154924.57,0
15000543,538,Germany,Female,50,8,0.0,1,1,1,84196.02,0
15000544,734,Germany,Female,41,3,138003.55,2,1,1,18455.7,0
15000545,678,France,Male,36,2,75093.28,1,1,0,172479.26,0
15000546,548,France,Female,28,2,39512.69,1,0,0,147389.28,0
15000547,543,Germany,Female,52,7,46488.08,2,0,0,37422.81,1
15000548,725,Germany,Male,47,1,59483.66,2,1,1,69452.19,1
15000549,582,Spain,Male,25,5,23636.44,2,0,0,113595.98,0
15000550,798,Germany,Male,38,8,0.0,1,0,0,4328.65,1
15000551,446,Spain,Male,39,8,130168.94,2,1,1,97971.51,0
15000552,548,Germany,Female,34,7,47451.33,1,1,1,68126.49,0
15000553,613,Germany,Female,45,7,0.0,2,1,0,185168.88,0
15000554,646,Spain,Female,46,0,74416.55,2,1,1,45183.7,0
15000555,713,France,Male,36,10,0.0,2,0,0,79710.1,0
15000556,630,France,Male,35,6,22890.74,2,1,1,32465.11,0
15000557,619,France,Female,52,0,0.0,1,0,1,25677.37,0
15000558,585,Spain,Male,47,8,134578.54,1,1,1,55967.95,1
15000559,574,Germany,Female,38,2,152037.37,1,0,0,163255.94,0
15000560,581,Germany,Male,21,0,106031.11,2,1,1,75537.47,0
15000561,642,France,Female,41,7,0.0,1,0,1,37309.27,1
15000562,472,France,Male,44,6,99404.09,1,1,0,3393.96,1
15000563,701,France,Male,18,1,95680.81,1,1,1,109652.66,1
15000564,656,France,Male,40,6,142694.72,2,0,0,99014.89,0
15000565,638,Germany,Female,33,4,64175.42,2,1,0,42132.8,0
15000566,759,France,Female,35,6,34588.03,2,0,0,72662.63,1
15000567,707,France,Male,28,9,117796.69,1,0,1,57685.77,0
15000568,662,Spain,Female,36,6,95635.94,2,1,0,142349.16,0
15000569,712,France,Female,51,1,86719.08,1,1,0,73536.64,0
15000570,590,Germany,Female,33,1,0.0,2,1,1,93946.73,0
15000571,706,Spain,Female,47,6,55544.82,2,0,1,197875.52,0
15000572,728,France,Male,29,2,8639.29,1,0,1,179060.75,0
15000573,415,Germany,Male,45,3,120046.82,1,0,0,131621.16,1
15000574,819,Spain,Female,38,6,63357.48,2,1,1,96532.29,0
15000575,682,Spain,Female,41,1,95159.25,1,1,1,70437.38,0
15000576,708,France,Female,38,1,0.0,1,1,1,188633.63,0
15000577,753,Spain,Female,44,8,1211.92,3,1,0,182520.39,0
15000578,636,France,Male,18,10,62749.92,1,1,0,33019.82,0
15000579,610,France,Female,23,0,0.0,2,1,0,50433.34,0
15000580,678,France,Male,42,2,0.0,1,0,1,78106.26,0
15000581,850,Spain,Female,18,9,63900.14,2,1,1,91468.05,0
15000582,640,France,Male,32,3,98422.09,1,1,1,108446.56,0
15000583,588,France,Female,37,4,0.0,1,0,0,7738.59,0
15000584,778,Germany,Male,29,2,109378.45,2,0,0,13631.79,0
15000585,449,France,Male,31,8,0.0,1,1,1,93896.62,0
15000586,639,France,Male,40,4,0.0,2,0,0,183640.02,0
15000587,588,France,Female,48,6,0.0,2,0,1,148482.78,0
15000588,710,France,Female,28,10,117671.83,1,1,1,108610.63,0
15000589,663,France,Male,32,6,0.0,2,1,1,5707.09,0
15000590,544,France,Female,30,10,0.0,2,0,1,13666.27,0
15000591,712,Germany,Female,18,8,52835.88,1,0,0,126001.1,0
15000592,571,France,Male,39,1,105208.48,1,1,0,38354.4,1
15000593,645,France,Male,47,2,120676.53,2,1,0,115182.78,0
15000594,608,Spain,Female,48,3,105693.58,3,1,1,90717.54,1
15000595,728,France,Female,29,7,0.0,2,1,0,36919.93,0
15000596,605,Germany,Male,25,0,0.0,2,1,1,93107.0,0
15000597,353,France,Female,38,8,53907.96,4,1,0,177356.92,0
15000598,542,France,Male,46,4,0.0,1,1,0,44947.08,0
15000599,656,France,Male,39,3,59362.93,3,1,1,191379.12,0
15000600,586,France,Male,40,7,83282.69,1,1,0,45855.59,0
15000601,764,France,Male,49,8,30277.55,2,1,0,91314.75,0
15000602,551,France,Female,30,2,0.0,3,0,0,144595.06,1
15000603,705,France,Female,35,3,0.0,2,1,1,154898.62,0
15000604,727,France,Male,54,0,105000.82,2,1,1,62056.98,0
15000605,666,France,Male,36,2,0.0,4,1,0,3307.79,0
15000606,689,France,Female,25,9,177243.44,1,1,0,125178.99,0
15000607,637,France,Female,31,4,0.0,1,0,1,64456.03,0
15000608,676,Germany,Female,28,7,0.0,2,1,0,104242.6,1
15000609,603,Germany,Female,41,0,34788.41,1,1,0,12943.77,0
15000610,671,France,Male,29,0,0.0,2,1,1,78231.56,0
15000611,622,Spain,Female,40,2,103473.46,1,1,0,126232.69,0
15000612,622,Germany,Male,30,8,115201.08,2,1,1,16654.23,0
15000613,586,France,Male,18,8,0.0,2,1,1,94634.34,0
15000614,629,Spain,Male,41,0,130936.1,1,1,1,87404.63,0
15000615,794,Spain,Male,39,3,108651.77,1,1,1,62418.08,0
15000616,626,France,Female,43,7,0.0,1,1,1,197132.19,0
15000617,740,France,Female,31,1,0.0,2,0,0,194861.62,0
15000618,700,Spain,Male,30,3,86762.62,1,0,0,97933.16,0
15000619,673,Germany,Male,42,6,0.0,1,0,1,37695.85,0
15000620,677,France,Male,53,6,0.0,1,1,0,93233.53,0
15000621,652,France,Male,38,4,0.0,2,1,0,169576.23,0
15000622,594,France,Female,42,6,138864.97,1,1,0,68960.35,0
15000623,814,France,Female,34,5,147511.01,2,1,0,68226.42,0
15000624,751,Germany,Female,22,1,173619.68,1,1,0,161790.65,1
15000625,654,France,Female,47,8,0.0,2,0,1,125619.49,0
15000626,656,France,Female,47,4,56964.49,2,1,0,81066.15,0
15000627,704,Germany,Male,45,1,127475.73,1,1,1,103736.04,0
15000628,548,France,Male,36,5,177894.7,1,1,0,118916.16,0
15000629,574,France,Male,43,9,108758.08,1,1,1,32249.13,0
15000630,469,Germany,Female,46,4,80247.91,1,0,0,95437.57,1
15000631,629,Spain,Female,54,1,0.0,2,0,1,104631.01,0
15000632,764,Germany,Male,47,9,26176.36,1,0,1,199070.41,0
15000633,622,Germany,Male,38,9,76593.71,2,1,1,50534.07,0
15000634,850,France,Male,24,6,167745.15,1,1,0,49586.46,0
15000635,608,France,Female,39,9,47107.12,2,1,1,152173.78,0
15000636,667,Germany,Male,40,1,157928.09,1,1,1,67028.75,1
15000637,623,France,Female,45,6,10779.78,2,1,1,11253.77,0
15000638,435,France,Female,51,5,134020.94,2,1,1,191589.23,1
15000639,623,France,Male,37,3,138379.32,2,1,1,8326.61,0
15000640,569,France,Female,59,3,44045.58,1,1,1,183871.04,0
15000641,672,France,Female,20,5,97689.38,2,1,0,162552.12,0
15000642,772,France,Male,42,8,35099.44,2,0,0,122159.58,0
15000643,616,France,Female,30,9,50361.44,1,1,0,176316.96,0
15000644,685,France,Male,18,5,98093.99,2,1,1,39164.05,0
15000645,629,Spain,Male,35,5,0.0,2,1,0,37491.59,0
15000646,736,Germany,Female,23,10,155540.57,1,0,1,88766.32,0
15000647,850,Germany,Female,36,0,0.0,2,1,0,199300.81,1
15000648,792,Spain,Female,38,4,131377.16,1,0,1,1852.05,0
15000649,590,France,Female,49,0,0.0,2,1,1,28428.27,0
15000650,782,France,Female,22,10,0.0,2,1,1,143781.11,0
15000651,678,Germany,Female,47,8,43900.2,1,1,1,51674.15,0
15000652,768,Germany,Female,38,9,0.0,2,0,1,110889.64,0
15000653,551,Germany,Female,48,3,0.0,1,0,0,142849.64,1
15000654,641,France,Male,33,1,8039.17,1,1,1,168105.83,0
15000655,667,France,Female,24,8,0.0,1,1,1,111358.95,0
15000656,644,France,Male,25,5,71153.71,4,0,0,20192.97,0
15000657,677,France,Male,25,10,0.0,1,1,1,138774.98,0
15000658,639,Germany,Male,42,9,0.0,1,1,1,100217.71,0
15000659,615,Germany,Female,52,2,150780.17,1,1,1,138823.87,0
15000660,606,France,Male,32,1,191523.99,1,1,1,11445.03,1
15000661,571,Spain,Male,44,5,0.0,2,0,0,721.56,0
15000662,679,Germany,Female,22,9,0.0,2,1,1,181410.51,0
15000663,636,France,Male,39,5,191669.04,1,0,0,113689.69,1
15000664,598,France,Female,44,8,116236.2,2,1,1,35743.25,0
15000665,506,France,Male,23,4,0.0,1,1,0,140920.55,0
15000666,701,France,Male,35,10,109897.93,2,0,0,141474.12,1
15000667,714,France,Male,45,8,73295.97,2,0,1,182967.72,0
15000668,559,France,Female,18,4,0.0,1,1,1,153392.77,0
15000669,659,France,Male,51,1,90693.21,1,0,0,167743.78,0
15000670,597,France,Female,41,0,0.0,2,1,0,167077.49,0
15000671,718,Spain,Male,45,8,129584.84,3,0,1,58742.48,0
15000672,602,France,Male,33,9,152450.66,1,1,1,104379.24,0
15000673,602,Germany,Male,20,6,115399.27,2,1,0,7079.11,0
15000674,662,France,Male,43,2,0.0,3,1,1,8562.69,1
15000675,609,Spain,Female,37,5,0.0,2,1,1,176245.42,0
15000676,603,France,Female,38,9,149759.57,2,0,1,10226.54,0
15000677,590,France,Female,48,3,0.0,1,1,0,109787.64,0
15000678,607,Spain,Male,45,8,108886.98,1,1,0,185730.15,0
15000679,614,Spain,Male,57,1,95292.86,1,0,1,41103.85,1
15000680,651,Spain,Male,39,10,79883.41,1,1,1,88544.71,0
15000681,634,France,Female,31,3,116037.16,2,1,1,129530.31,0
15000682,697,France,Male,36,0,181880.01,1,0,0,112371.76,0
15000683,539,Germany,Female,42,6,102549.65,1,0,0,72732.79,0
15000684,850,Spain,Male,48,3,0.0,2,0,1,157528.71,0
15000685,652,Germany,Male,23,4,74991.78,2,0,0,81892.78,0
15000686,743,Germany,Male,38,0,50616.52,2,1,1,77225.27,0
15000687,696,France,Male,54,1,89663.45,1,1,1,4329.16,0
15000688,661,Spain,Female,35,3,0.0,1,0,1,172915.16,0
15000689,693,France,Male,47,1,54718.95,1,1,1,199879.23,0
15000690,682,France,Female,42,0,37423.4,2,1,0,148659.32,0
15000691,633,France,Male,47,9,4711.13,1,1,0,194197.68,0
15000692,850,Germany,Female,29,0,34630.12,1,1,0,99105.59,0
15000693,757,France,Male,29,5,0.0,1,1,1,116328.44,0
15000694,496,France,Female,38,1,168233.92,1,1,1,176927.33,0
15000695,750,Germany,Female,22,2,81741.22,1,1,0,104799.23,1
15000696,656,France,Female,35,4,0.0,2,0,0,14306.23,1
15000697,807,Germany,Male,40,2,0.0,1,1,0,147684.42,1
15000698,618,France,Female,55,5,0.0,1,1,1,27810.26,0
15000699,425,France,Male,42,6,189561.91,1,1,1,68605.39,0
15000700,616,Germany,Male,44,9,89504.51,2,0,1,168893.23,0
15000701,496,France,Male,49,5,0.0,1,1,1,55537.42,0
15000702,584,France,Male,28,1,0.0,2,1,1,186906.91,0
15000703,595,France,Female,36,8,16828.76,1,1,1,163045.93,0
15000704,686,France,Male,62,1,0.0,1,0,0,193634.33,1
15000705,674,Spain,Female,37,5,0.0,2,0,1,20980.51,0
15000706,711,France,Female,49,8,0.0,1,1,0,58947.74,0
15000707,703,Spain,Male,47,8,0.0,1,1,1,158238.57,1
15000708,836,France,Female,23,1,64464.12,1,1,0,134692.79,0
15000709,650,Germany,Male,41,8,152574.12,1,0,1,152777.44,0
15000710,699,Spain,Female,39,7,65962.62,2,1,1,174487.66,0
15000711,734,Germany,Male,41,6,83802.7,1,1,0,54457.37,1
15000712,587,France,Female,30,10,81230.86,1,0,1,194475.29,0
15000713,528,France,Female,26,7,89595.5,1,0,1,151898.73,0
15000714,685,France,Female,33,9,0.0,2,1,0,189567.61,0
15000715,611,Spain,Male,37,7,0.0,1,0,0,21795.46,0
15000716,724,Spain,Male,49,0,166431.5,1,0,0,111580.86,0
15000717,720,Spain,Male,56,8,95172.09,2,1,1,163281.43,0
15000718,744,France,Male,51,5,148832.54,2,1,0,17857.1,0
15000719,574,Germany,Male,46,0,12288.13,1,1,0,97089.17,1
15000720,594,Spain,Female,27,0,0.0,4,1,1,159539.9,1
15000721,660,France,Male,33,6,0.0,1,0,0,9890.33,0
15000722,632,France,Male,40,9,0.0,2,1,0,143515.08,0
15000723,693,Germany,Female,31,1,106164.39,2,1,1,193686.68,0
15000724,780,Germany,Female,43,5,95840.93,1,1,1,11243.35,0
15000725,640,Spain,Male,45,4,131631.71,2,1,1,183587.04,0
15000726,519,France,Male,43,4,0.0,2,1,1,83842.92,0
15000727,462,Spain,Male,48,9,105003.73,2,1,0,4853.51,0
15000728,525,France,Male,28,5,123567.83,2,1,1,69632.68,0
15000729,522,France,Female,47,10,68273.3,1,1,0,60815.87,0
15000730,714,France,Male,31,7,72596.59,1,0,1,49799.3,0
15000731,645,Spain,Female,28,4,37647.95,1,1,1,165738.0,0
15000732,657,Germany,Female,43,7,54084.91,2,1,0,90477.89,1
15000733,719,Germany,Female,50,4,5328.43,1,1,1,61630.58,0
15000734,780,France,Male,42,9,0.0,3,1,1,62029.26,1
15000735,631,Spain,Male,38,5,0.0,1,0,1,198421.7,1
15000736,721,France,Female,41,7,0.0,1,1,1,123767.83,1
15000737,683,Spain,Male,39,1,104653.84,1,1,1,8329.48,1
15000738,500,France,Male,26,6,0.0,1,1,1,177585.22,0
15000739,507,France,Male,25,2,80505.17,1,1,1,145339.88,0
15000740,617,France,Male,37,8,121410.17,1,1,1,42353.75,0
15000741,668,France,Female,38,9,0.0,1,1,1,22722.32,0
15000742,696,Germany,Male,38,6,0.0,4,1,1,75440.84,0
15000743,631,Germany,Male,44,2,106952.23,3,1,0,41599.05,1
15000744,487,France,Male,35,7,101820.01,1,1,0,140369.17,0
15000745,614,Spain,Female,43,9,0.0,2,0,0,34870.89,0
15000746,473,France,Female,36,1,0.0,1,1,0,104753.82,0
15000747,630,Germany,Female,56,9,164999.98,1,1,0,127423.39,0
15000748,703,Spain,Male,38,7,0.0,1,1,0,133813.68,0
15000749,691,Germany,Male,61,6,59477.97,1,1,0,153152.16,1
15000750,601,France,Male,41,4,141134.89,2,1,1,100588.89,0
15000751,688,Spain,Female,35,3,184135.88,1,1,0,42228.67,0
15000752,542,Germany,Female,29,10,0.0,2,0,0,67908.23,0
15000753,588,France,Female,23,9,138248.89,2,1,1,75947.06,0
15000754,490,France,Male,28,9,0.0,1,0,0,137487.49,0
15000755,598,Spain,Female,29,0,152804.74,1,1,1,125171.74,0
15000756,575,Germany,Male,41,3,92494.66,1,1,1,99010.21,0
15000757,610,Germany,Female,32,5,179941.62,1,1,0,94679.86,0
15000758,623,Spain,Male,39,5,97600.67,1,1,1,12041.98,0
15000759,673,Spain,Female,50,1,164913.24,1,1,0,137933.7,1
15000760,461,France,Male,37,8,72465.34,2,1,0,160827.68,0
15000761,567,France,Male,58,0,32027.33,2,1,1,177713.38,0
15000762,743,France,Female,26,3,101490.12,1,1,1,4097.39,1
15000763,745,Germany,Male,36,3,0.0,2,0,0,174963.86,0
15000764,655,France,Female,32,1,0.0,1,0,1,175206.42,0
15000765,657,Germany,Female,47,7,0.0,2,1,0,132626.09,1
15000766,541,Spain,Female,18,10,109156.21,1,1,1,55716.24,0
15000767,614,Spain,Male,23,1,0.0,2,1,1,178497.59,0
15000768,728,France,Male,36,1,93017.33,3,1,1,69508.37,0
15000769,530,Spain,Female,53,1,0.0,2,1,0,116211.86,0
15000770,663,France,Male,40,0,141529.23,3,0,1,88196.22,0
15000771,703,Spain,Female,24,4,0.0,1,0,0,177190.67,0
15000772,654,France,Male,26,10,133546.94,1,0,1,51620.99,0
15000773,635,France,Male,54,3,97572.64,2,1,0,66236.88,0
15000774,634,Spain,Male,31,1,0.0,1,1,0,81587.78,1
15000775,698,France,Male,28,0,0.0,1,0,1,170958.72,0
15000776,668,France,Male,52,0,0.0,2,1,1,63645.74,0
15000777,697,Germany,Female,48,1,0.0,2,1,0,57735.04,1
15000778,614,Germany,Female,50,0,0.0,1,1,0,159216.66,1
15000779,619,Germany,Male,28,8,80487.27,3,1,1,77542.11,0
15000780,702,Germany,Female,22,1,0.0,2,1,1,132985.99,0
15000781,564,Germany,Male,39,2,47395.26,1,1,0,175119.53,0
15000782,541,France,Female,41,8,0.0,1,1,1,45121.19,0
15000783,850,France,Female,41,4,169443.95,2,1,1,92874.17,0
15000784,690,France,Female,52,7,70883.18,1,1,1,97397.61,0
15000785,626,Spain,Male,20,6,141626.42,1,1,0,113660.79,0
15000786,583,Germany,Male,46,5,153735.39,2,1,1,183695.31,0
15000787,561,France,Male,27,1,101682.64,1,1,0,196120.84,0
15000788,645,France,Female,46,3,0.0,4,0,1,160228.97,0
15000789,640,Spain,Male,33,8,35293.68,2,0,0,5994.94,0
15000790,692,France,Female,29,6,0.0,3,1,0,23418.28,0
15000791,525,Germany,Male,31,2,0.0,3,0,0,23542.82,1
15000792,529,Germany,Female,23,5,0.0,1,1,1,106327.52,0
15000793,674,Germany,Male,38,7,0.0,2,0,1,8639.01,0
15000794,687,France,Male,30,7,20901.11,2,1,1,102347.11,0
15000795,736,Spain,Male,45,7,162384.56,1,1,1,150367.36,0
15000796,809,Spain,Male,44,7,0.0,1,1,1,60393.06,0
15000797,624,Germany,Male,54,9,0.0,2,1,0,93889.53,1
15000798,714,Germany,Female,41,5,147218.29,2,1,1,19326.22,1
15000799,550,Spain,Male,43,10,0.0,2,0,1,13785.25,0
15000800,401,Germany,Male,52,9,39191.22,2,1,0,106762.57,1
15000801,555,France,Female,31,10,0.0,1,0,0,2441.95,0
15000802,604,Germany,Male,23,2,0.0,2,0,1,140691.68,0
15000803,850,Germany,Female,40,8,0.0,2,0,0,28393.49,1
15000804,490,France,Female,23,2,167003.04,2,0,0,178857.86,0
15000805,721,Germany,Male,62,3,124554.17,3,0,1,170055.18,0
